PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Nationality,Occupation,TravelPurpose,LuggageCount,HasLifeboatAccess,Name
1751,0,3,male,54.7,1,2,TICK36494,11.19,,C,French,Farmer,Migration,3,0,Master. James Harris
1752,1,3,female,46.1,1,0,TICK339031,17.9,,S,French,Farmer,Business,0,1,Lady. Elizabeth Smith
1753,0,3,male,10.6,3,0,TICK736354,8.78,,S,French,Servant,Migration,0,0,Master. William Johnson
1754,0,2,male,38.6,0,0,TICK110694,49.24,,C,Irish,Nurse,Leisure,2,0,Master. William Brown
1755,0,3,male,12.6,0,0,TICK661049,14.21,A31,C,British,Laborer,Migration,6,0,Dr. Thomas Wilson
1756,1,3,male,25.8,0,2,TICK377317,16.9,,S,Other,Servant,Business,0,0,Mr. John Harris
1757,0,1,female,35.8,0,1,TICK912557,70.23,,S,American,Merchant,Migration,1,1,Miss. Elizabeth Harris
1758,0,1,male,33.8,5,0,TICK945792,116.23,D58,S,British,Lawyer,Business,0,1,Mr. Thomas Wilson
1759,1,3,female,45.7,0,0,TICK9281,16.38,,S,Irish,Servant,Migration,5,0,Mrs. Sarah Clark
1760,1,3,female,54.8,0,0,TICK167461,5.33,A11,S,French,Factory Worker,Migration,0,0,Miss. Alice Wilson
1761,1,3,male,,1,0,TICK442878,17.25,D92,S,Other,Factory Worker,Migration,5,0,Rev. James Harris
1762,1,2,female,24.6,0,0,TICK499593,10.56,,Q,British,Engineer,Leisure,1,1,Mrs. Mary Harris
1763,0,2,female,1.4,2,0,TICK351971,36.28,B95,S,French,Clerk,Leisure,1,1,Mrs. Alice Clark
1764,0,3,male,49.8,1,3,TICK354026,10.48,,S,Other,Farmer,Migration,0,0,Rev. George Davis
1765,0,3,female,28.7,2,0,TICK680352,14.17,,S,British,Farmer,Business,0,0,Mrs. Alice Smith
1766,0,3,female,29.4,0,1,TICK947843,15.44,,S,Irish,Farmer,Migration,1,1,Miss. Elizabeth Brown
1767,0,1,female,30.6,0,0,TICK106075,190.96,,S,Irish,Merchant,Migration,6,1,Lady. Mary Brown
1768,1,3,male,36.6,0,0,TICK197200,6.62,D56,C,American,Laborer,Leisure,3,0,Master. William Lewis
1769,0,3,male,37.1,0,0,TICK958505,6.04,,S,Irish,Laborer,Business,3,0,Mr. William Walker
1770,0,3,male,26.0,0,0,TICK376394,13.83,,S,British,Farmer,Migration,1,0,Rev. William Lewis
1771,0,3,male,28.5,0,0,TICK322153,12.81,,S,French,Farmer,Business,0,1,Rev. James Lewis
1772,1,3,male,21.0,0,0,TICK171651,16.13,,Q,American,Servant,Migration,2,0,Rev. George Brown
1773,0,3,male,19.4,0,0,TICK490518,12.65,,S,British,Servant,Migration,6,0,Dr. Thomas Taylor
1774,0,3,male,,0,0,TICK574338,11.34,,S,French,Factory Worker,Leisure,7,0,Master. John Taylor
1775,1,1,female,28.3,3,1,TICK196203,217.1,B91,C,American,Lawyer,Migration,1,1,Miss. Sarah Davis
1776,1,3,male,16.6,0,0,TICK789576,5.4,,C,British,Laborer,Migration,4,0,Rev. William Walker
1777,0,1,female,-13.6,0,0,TICK23806,187.71,D22,S,British,Lawyer,Business,1,1,Lady. Alice Smith
1778,0,3,male,24.4,0,0,TICK461333,19.64,,C,American,Farmer,Leisure,1,0,Rev. John Clark
1779,1,3,male,11.4,0,1,TICK849530,18.1,B41,S,British,Servant,Business,0,0,Dr. James Lewis
1780,0,1,male,31.6,0,2,TICK647564,184.81,C52,C,Irish,Doctor,Migration,7,0,Master. William Johnson
1781,1,3,female,20.9,0,0,TICK479617,13.82,,C,Other,Factory Worker,Migration,0,1,Mrs. Margaret Wilson
1782,1,3,male,36.8,0,0,TICK623408,17.71,,S,Irish,Laborer,Migration,1,0,Master. Thomas Davis
1783,1,3,female,12.7,0,0,TICK604943,11.62,D77,S,French,Farmer,Business,0,1,Lady. Sarah Wilson
1784,1,3,male,3.7,0,1,TICK729234,5.27,,C,British,Factory Worker,Migration,0,0,Mr. Thomas Johnson
1785,0,3,female,28.6,2,0,TICK457097,6.12,E32,S,British,Servant,Business,2,1,Lady. Alice Wilson
1786,0,3,male,23.8,1,0,TICK767461,12.66,,S,French,Servant,Migration,1,0,Dr. William Johnson
1787,1,1,male,10.2,0,0,TICK419731,485.64,,S,British,Merchant,Migration,4,0,Dr. John Brown
1788,0,3,male,41.6,0,0,TICK497576,15.4,,Q,British,Factory Worker,Migration,1,0,Mr. William Clark
1789,0,3,female,15.0,0,0,TICK875613,6.06,C49,C,American,Factory Worker,Leisure,2,0,Miss. Mary Lewis
1790,0,3,male,18.7,0,0,TICK256421,7.84,,S,British,Laborer,Leisure,0,0,Rev. James Smith
1791,0,3,male,44.6,0,0,TICK265843,16.57,D93,S,Irish,Laborer,Leisure,3,0,Master. James Clark
1792,0,1,male,37.7,5,1,TICK759510,425.48,D55,S,French,Doctor,Migration,1,0,Mr. George Johnson
1793,0,3,male,13.4,0,0,TICK392344,14.27,,S,British,Factory Worker,Leisure,1,0,Dr. James Walker
1794,1,3,male,25.0,0,1,TICK631133,14.67,,S,Irish,Farmer,Migration,1,0,Dr. James Lewis
1795,1,3,male,12.0,5,0,TICK355291,5.43,B35,C,American,Servant,Leisure,1,0,Dr. John Brown
1796,0,3,female,,2,0,TICK506998,17.43,,C,British,Laborer,Migration,0,1,Lady. Alice Taylor
1797,0,3,female,43.4,0,0,TICK712517,16.82,D21,S,British,Factory Worker,Leisure,6,1,Lady. Mary Taylor
1798,0,3,male,57.4,4,1,TICK421639,8.89,,S,French,Servant,Migration,5,0,Master. William Clark
1799,0,3,male,64.2,0,0,TICK315754,15.63,,S,Irish,Factory Worker,Business,0,0,Rev. Thomas Davis
1800,1,3,male,20.7,5,0,TICK43078,8.22,E77,S,British,Servant,Leisure,4,1,Rev. George Brown
1801,0,1,female,40.7,1,0,TICK975116,48.96,,S,British,Doctor,Business,2,1,Miss. Alice Harris
1802,1,1,female,1.8,1,2,TICK921054,124.53,,S,American,Lawyer,Leisure,1,1,Lady. Alice Harris
1803,0,3,female,32.8,4,0,TICK246684,7.68,,C,Irish,Laborer,Leisure,0,1,Miss. Sarah Davis
1804,0,3,female,36.4,1,0,TICK801244,10.07,,C,Other,Factory Worker,Leisure,0,1,Mrs. Sarah Davis
1805,1,3,male,15.7,0,4,TICK981161,11.28,,Q,French,Factory Worker,Migration,5,0,Rev. William Johnson
1806,0,3,female,19.8,1,0,TICK945625,12.63,E90,C,British,Laborer,Leisure,0,0,Miss. Alice Johnson
1807,1,3,male,43.5,2,0,TICK972910,12.15,,S,American,Laborer,Migration,2,0,Dr. John Walker
1808,0,3,male,36.8,0,0,TICK532586,9.06,,S,French,Farmer,Leisure,6,0,Dr. Thomas Taylor
1809,0,3,female,55.0,2,0,TICK114094,5.44,,S,British,Farmer,Business,10,1,Mrs. Sarah Lewis
1810,1,3,male,52.8,0,0,TICK442435,14.08,,Q,American,Laborer,Leisure,0,0,Dr. George Brown
1811,0,3,female,5.2,0,0,TICK447582,10.94,,S,Other,Farmer,Business,4,0,Miss. Elizabeth Brown
1812,1,3,male,22.1,1,0,TICK812673,9.48,D36,C,British,Laborer,Migration,5,0,Master. Thomas Walker
1813,1,2,male,14.2,0,0,TICK283445,44.68,B30,C,American,Engineer,Migration,4,0,Mr. George Harris
1814,0,2,female,41.4,0,0,TICK606540,39.87,,S,British,Clerk,Migration,5,1,Mrs. Mary Davis
1815,0,3,male,34.3,1,0,TICK421216,17.87,,S,Other,Servant,Migration,3,1,Mr. John Johnson
1816,1,2,female,15.2,0,1,TICK622885,29.8,,S,British,Engineer,Migration,1,1,Mrs. Sarah Taylor
1817,0,2,male,17.3,0,0,TICK30942,15.24,,C,French,Clerk,Migration,7,0,Mr. James Davis
1818,1,3,male,,5,0,TICK172993,15.44,,S,American,Farmer,Migration,1,0,Mr. James Wilson
1819,1,3,male,23.7,0,0,TICK538085,8.09,,S,British,Factory Worker,Leisure,0,0,Master. George Taylor
1820,0,3,female,-0.4,1,0,TICK175467,11.62,,C,British,Servant,Leisure,2,1,Miss. Sarah Harris
1821,0,3,male,13.9,2,4,TICK968157,5.98,,C,American,Laborer,Migration,4,0,Master. James Johnson
1822,0,3,male,58.7,0,1,TICK316183,17.38,,C,British,Laborer,Business,0,0,Mr. John Johnson
1823,1,3,male,,1,1,TICK930662,6.89,B78,S,British,Farmer,Leisure,6,1,Rev. George Johnson
1824,1,3,male,11.2,1,0,TICK626843,18.55,,S,American,Servant,Leisure,2,0,Dr. Thomas Harris
1825,1,2,male,32.8,1,1,TICK732519,44.57,,S,British,Teacher,Business,1,0,Mr. Thomas Wilson
1826,0,1,male,44.1,0,0,TICK989646,248.35,,C,British,Doctor,Leisure,0,0,Mr. George Davis
1827,1,1,male,,0,2,TICK550543,379.85,,C,British,Lawyer,Migration,4,1,Master. John Lewis
1828,0,3,female,45.9,0,0,TICK209102,14.29,D71,S,American,Servant,Migration,1,1,Miss. Sarah Harris
1829,1,3,male,36.6,0,0,TICK998713,17.05,,S,British,Factory Worker,Migration,0,0,Rev. William Harris
1830,1,3,female,19.0,0,0,TICK596578,11.48,,S,British,Factory Worker,Leisure,2,1,Miss. Elizabeth Harris
1831,0,1,male,39.0,0,0,TICK789371,399.33,,S,French,Doctor,Leisure,2,1,Mr. George Walker
1832,0,3,male,34.5,3,1,TICK147327,11.94,B2,S,French,Servant,Migration,0,0,Mr. William Smith
1833,1,1,male,35.5,0,0,TICK137200,472.25,,S,British,Aristocrat,Business,2,1,Master. William Harris
1834,1,3,male,32.2,3,0,TICK696632,12.3,,C,French,Farmer,Migration,5,0,Rev. William Wilson
1835,1,3,male,16.8,1,1,TICK350330,11.94,,S,British,Laborer,Migration,4,0,Master. James Smith
1836,1,3,male,19.3,0,0,TICK827874,16.78,,S,British,Factory Worker,Leisure,0,0,Rev. Thomas Walker
1837,0,3,female,26.4,0,0,TICK57413,17.32,,S,Other,Servant,Migration,3,0,Miss. Margaret Brown
1838,0,3,female,30.7,1,0,TICK95789,13.32,,S,American,Factory Worker,Leisure,0,1,Miss. Alice Walker
1839,0,3,male,40.0,1,0,TICK325296,7.7,,S,Irish,Farmer,Business,4,0,Mr. James Davis
1840,1,3,male,59.1,0,3,TICK832377,12.02,B31,S,American,Laborer,Migration,2,0,Rev. William Walker
1841,0,3,male,33.5,4,0,TICK804023,19.52,,S,Other,Farmer,Business,5,0,Master. George Harris
1842,1,3,female,39.7,1,0,TICK149332,16.29,,S,American,Servant,Leisure,1,1,Mrs. Mary Johnson
1843,0,3,male,43.2,0,0,TICK841422,17.17,,S,American,Laborer,Business,1,1,Dr. Thomas Wilson
1844,0,3,male,40.8,0,0,TICK363914,5.49,D23,Q,French,Farmer,Leisure,5,0,Mr. George Harris
1845,1,1,male,16.3,2,0,TICK481995,249.89,,S,American,Doctor,Business,4,1,Master. George Brown
1846,1,2,female,50.3,0,0,TICK416229,35.86,B21,S,American,Clerk,Migration,2,0,Mrs. Alice Walker
1847,0,2,female,,0,0,TICK174373,43.2,,S,American,Engineer,Migration,1,1,Lady. Alice Davis
1848,0,3,male,32.0,0,0,TICK483961,5.74,,S,British,Farmer,Migration,5,0,Rev. John Johnson
1849,0,3,male,17.1,3,0,TICK1884,17.79,,S,British,Servant,Migration,1,0,Dr. George Walker
1850,0,3,male,30.5,1,0,TICK691601,13.23,,S,American,Farmer,Migration,0,0,Master. Thomas Davis
1851,0,1,male,6.6,0,0,TICK155655,122.74,D68,S,American,Aristocrat,Migration,0,1,Rev. Thomas Harris
1852,0,3,female,52.6,1,0,TICK211141,9.76,D87,C,British,Factory Worker,Migration,0,1,Miss. Elizabeth Taylor
1853,0,3,female,20.6,1,0,TICK926845,9.23,,S,French,Servant,Migration,1,1,Miss. Margaret Wilson
1854,1,3,male,,1,2,TICK181426,12.96,,S,Irish,Laborer,Business,0,0,Rev. William Smith
1855,1,3,female,51.3,0,0,TICK316917,5.78,D68,S,British,Factory Worker,Business,0,1,Miss. Elizabeth Taylor
1856,0,3,female,,0,0,TICK323465,7.38,,S,French,Servant,Migration,1,1,Miss. Alice Clark
1857,1,3,female,49.2,0,2,TICK85279,17.19,,S,French,Servant,Leisure,0,1,Lady. Margaret Clark
1858,0,2,female,35.1,0,3,TICK194560,15.3,,C,British,Engineer,Leisure,0,1,Lady. Margaret Clark
1859,1,3,male,55.1,2,0,TICK248656,8.5,,S,Other,Factory Worker,Leisure,4,1,Dr. George Lewis
1860,1,3,male,15.8,0,1,TICK900428,11.8,,S,French,Laborer,Leisure,1,0,Rev. Thomas Clark
1861,1,3,male,35.1,0,0,TICK214198,12.76,,S,Other,Servant,Migration,3,1,Dr. James Walker
1862,0,1,male,15.9,1,4,TICK458754,388.9,,S,American,Aristocrat,Migration,1,1,Rev. James Johnson
1863,0,3,male,46.5,0,0,TICK95546,11.71,,S,American,Laborer,Business,2,0,Dr. James Taylor
1864,1,2,male,45.9,0,2,TICK760309,41.59,,S,American,Engineer,Leisure,9,0,Rev. James Wilson
1865,0,3,male,56.4,0,0,TICK257620,14.28,,C,British,Farmer,Migration,2,0,Mr. James Brown
1866,0,1,male,30.0,0,0,TICK162625,83.16,C15,S,Irish,Doctor,Leisure,2,1,Mr. William Davis
1867,0,1,male,61.3,2,1,TICK718974,103.48,,C,Other,Doctor,Leisure,2,1,Rev. William Harris
1868,0,1,male,14.8,3,0,TICK583324,235.41,,S,Other,Merchant,Migration,0,1,Mr. James Lewis
1869,0,3,male,29.2,0,0,TICK887747,10.95,C48,Q,French,Laborer,Leisure,0,0,Rev. William Davis
1870,0,1,male,15.3,0,0,TICK814284,379.47,A41,C,Other,Doctor,Migration,0,1,Dr. John Davis
1871,1,3,male,32.9,1,0,TICK393437,13.71,,Q,French,Farmer,Business,1,0,Master. James Harris
1872,1,3,male,16.4,0,1,TICK6184,10.82,,S,British,Farmer,Business,5,0,Dr. John Lewis
1873,0,3,male,46.6,1,0,TICK501531,7.56,D100,S,British,Servant,Migration,4,0,Rev. John Lewis
1874,1,3,female,37.1,0,1,TICK168069,8.4,B58,C,British,Factory Worker,Business,0,1,Miss. Sarah Taylor
1875,0,3,male,13.6,0,1,TICK362456,13.63,E98,S,Irish,Factory Worker,Migration,3,0,Master. Thomas Taylor
1876,1,3,male,42.5,0,0,TICK105766,11.35,B84,S,British,Factory Worker,Migration,1,0,Dr. Thomas Clark
1877,1,3,male,53.8,0,1,TICK494670,12.72,,S,British,Laborer,Business,0,0,Master. Thomas Brown
1878,0,3,male,38.6,0,0,TICK577537,7.56,,S,Other,Servant,Leisure,2,0,Mr. George Taylor
1879,0,3,male,9.5,1,0,TICK721147,14.94,,S,French,Servant,Leisure,0,0,Rev. Thomas Wilson
1880,0,3,male,27.8,0,2,TICK414188,17.79,,S,Irish,Farmer,Leisure,3,0,Mr. John Wilson
1881,0,2,female,40.6,1,0,TICK733723,20.32,,S,French,Engineer,Business,4,1,Miss. Alice Taylor
1882,0,3,female,26.4,0,0,TICK223813,12.37,,C,British,Factory Worker,Migration,0,1,Mrs. Margaret Smith
1883,1,3,male,14.6,4,0,TICK958174,19.63,,C,British,Factory Worker,Leisure,0,1,Mr. John Davis
1884,1,2,female,48.5,0,0,TICK496248,23.33,B60,C,British,Nurse,Migration,0,0,Lady. Elizabeth Clark
1885,0,3,male,25.7,0,0,TICK701906,13.93,,S,British,Farmer,Business,6,0,Master. John Wilson
1886,0,3,male,,0,2,TICK395570,6.35,,C,British,Laborer,Leisure,2,0,Dr. John Johnson
1887,1,3,female,22.2,0,1,TICK872730,14.09,,S,Irish,Servant,Migration,4,1,Lady. Alice Brown
1888,0,3,female,,1,0,TICK486998,6.34,,S,Irish,Laborer,Migration,1,1,Miss. Elizabeth Lewis
1889,0,3,male,21.1,1,0,TICK741529,19.39,C7,S,American,Farmer,Leisure,0,0,Rev. George Walker
1890,0,3,male,27.5,2,0,TICK255533,15.73,,C,British,Laborer,Migration,5,0,Master. James Taylor
1891,0,3,male,,1,3,TICK801122,16.82,D84,S,Other,Servant,Business,0,0,Rev. James Harris
1892,0,3,female,15.3,0,0,TICK962491,15.56,,S,American,Factory Worker,Business,0,1,Lady. Margaret Clark
1893,1,2,male,12.7,0,0,TICK101479,33.59,,S,American,Teacher,Migration,1,0,Rev. John Clark
1894,0,3,female,4.7,2,0,TICK407400,11.75,,S,Other,Laborer,Leisure,0,1,Mrs. Elizabeth Taylor
1895,0,3,female,3.1,1,0,TICK135744,17.88,,S,American,Servant,Business,0,1,Miss. Sarah Taylor
1896,0,2,female,9.7,3,2,TICK334821,48.27,A62,S,French,Nurse,Migration,4,1,Lady. Margaret Harris
1897,0,3,male,22.1,0,0,TICK801109,12.49,,Q,British,Farmer,Migration,3,0,Mr. Thomas Davis
1898,0,3,male,,0,0,TICK981693,18.97,C25,S,American,Servant,Leisure,1,0,Master. Thomas Smith
1899,1,3,male,36.0,1,0,TICK141012,13.75,,S,American,Laborer,Business,2,0,Dr. John Johnson
1900,0,3,male,32.0,0,2,TICK420308,13.08,B2,S,British,Servant,Business,1,0,Mr. William Smith
1901,0,3,female,51.8,0,0,TICK811822,11.82,,C,British,Factory Worker,Business,2,1,Lady. Alice Harris
1902,1,3,male,57.1,0,1,TICK344001,8.14,E35,S,French,Servant,Migration,7,0,Mr. Thomas Harris
1903,1,2,male,25.8,0,4,TICK942643,10.15,,C,American,Nurse,Migration,0,0,Mr. James Walker
1904,0,3,male,15.5,1,1,TICK297951,8.62,,S,American,Servant,Business,1,0,Mr. James Clark
1905,0,1,male,62.5,0,1,TICK860613,269.57,,Q,American,Aristocrat,Migration,2,1,Dr. George Walker
1906,1,3,male,47.9,0,0,TICK708526,10.7,A58,C,American,Servant,Migration,1,0,Rev. George Walker
1907,0,1,male,46.6,0,2,TICK766850,240.79,,C,Other,Lawyer,Business,0,1,Master. William Lewis
1908,0,2,female,21.5,0,0,TICK916075,49.23,,S,Irish,Nurse,Business,6,1,Mrs. Alice Smith
1909,0,3,male,42.9,0,2,TICK446217,10.25,C80,C,British,Servant,Leisure,2,0,Mr. James Wilson
1910,0,3,male,32.1,0,1,TICK626935,11.78,,S,Irish,Servant,Leisure,0,1,Master. George Davis
1911,0,3,male,28.9,0,0,TICK413982,7.0,,C,British,Farmer,Business,0,0,Dr. George Wilson
1912,0,3,male,28.9,1,0,TICK561060,5.72,,S,British,Servant,Migration,2,0,Master. John Davis
1913,0,1,female,37.6,0,0,TICK76137,394.44,,S,French,Aristocrat,Business,3,0,Miss. Alice Brown
1914,0,3,male,52.3,3,0,TICK364716,13.56,D56,S,British,Servant,Leisure,5,0,Mr. George Brown
1915,0,3,male,64.1,3,1,TICK513029,16.41,E5,S,Irish,Servant,Leisure,1,0,Mr. Thomas Clark
1916,0,3,male,23.9,4,0,TICK703416,7.25,,S,British,Servant,Leisure,2,0,Rev. George Davis
1917,0,3,male,32.9,0,1,TICK777396,13.58,E65,S,American,Laborer,Business,5,0,Rev. George Smith
1918,0,3,male,28.5,0,0,TICK615915,8.8,,S,British,Factory Worker,Leisure,3,1,Mr. John Lewis
1919,0,3,female,36.5,1,1,TICK29202,8.42,,S,French,Servant,Migration,4,1,Mrs. Elizabeth Walker
1920,0,2,female,,0,2,TICK233463,10.46,,Q,American,Teacher,Business,0,1,Mrs. Mary Clark
1921,1,3,male,26.7,0,0,TICK929606,6.96,,S,British,Factory Worker,Leisure,2,1,Master. John Walker
1922,0,2,male,,0,0,TICK639081,22.37,,S,French,Clerk,Migration,0,0,Master. George Taylor
1923,0,3,female,19.9,3,0,TICK187814,6.75,B12,S,Other,Servant,Migration,3,1,Miss. Margaret Wilson
1924,0,3,male,24.0,0,4,TICK806142,19.79,E50,S,American,Servant,Business,0,1,Dr. William Johnson
1925,0,3,male,21.7,0,0,TICK247580,9.63,,S,French,Laborer,Leisure,8,0,Master. George Harris
1926,0,3,male,,0,0,TICK388063,6.95,,S,Other,Factory Worker,Leisure,1,0,Rev. James Smith
1927,1,3,male,10.6,0,0,TICK380878,7.99,A39,S,American,Laborer,Business,3,0,Mr. Thomas Harris
1928,1,3,female,22.0,0,0,TICK357359,13.82,A18,Q,British,Factory Worker,Business,1,1,Mrs. Alice Smith
1929,0,3,female,36.4,3,0,TICK526814,5.96,B54,S,French,Factory Worker,Migration,2,1,Lady. Mary Davis
1930,1,3,male,36.3,1,0,TICK864227,17.94,,S,French,Farmer,Migration,3,0,Mr. James Clark
1931,1,3,female,33.8,0,0,TICK2668,19.42,D20,Q,British,Laborer,Migration,4,1,Mrs. Mary Harris
1932,0,3,male,50.8,0,1,TICK641225,8.7,,C,French,Servant,Migration,0,0,Rev. William Lewis
1933,0,3,female,37.0,1,1,TICK629275,11.75,,C,British,Laborer,Migration,1,1,Lady. Alice Wilson
1934,0,3,female,,1,0,TICK789198,5.33,,S,British,Farmer,Migration,1,1,Lady. Sarah Wilson
1935,0,3,male,64.1,1,0,TICK418522,14.61,,Q,French,Servant,Migration,6,0,Master. William Smith
1936,1,3,female,43.3,3,0,TICK960012,11.21,,Q,American,Factory Worker,Business,0,1,Miss. Margaret Lewis
1937,1,1,female,10.7,1,0,TICK82023,156.93,,S,French,Lawyer,Leisure,5,1,Miss. Alice Taylor
1938,0,2,male,34.4,0,0,TICK677936,18.27,,S,British,Nurse,Migration,1,1,Dr. John Wilson
1939,1,1,female,32.1,0,1,TICK242249,337.39,B87,S,British,Aristocrat,Migration,3,1,Miss. Sarah Wilson
1940,0,3,male,53.8,2,2,TICK145787,11.24,,S,British,Laborer,Leisure,1,0,Master. William Harris
1941,0,2,male,28.3,1,0,TICK525235,17.19,,S,British,Teacher,Migration,0,0,Mr. John Walker
1942,1,2,male,17.9,1,0,TICK198101,37.56,,S,American,Nurse,Leisure,2,0,Master. George Johnson
1943,1,3,male,22.8,1,0,TICK47397,13.48,E94,S,British,Factory Worker,Business,3,0,Master. James Clark
1944,1,3,male,11.2,1,0,TICK222493,17.88,,S,British,Servant,Business,2,0,Master. George Johnson
1945,1,1,female,-13.9,0,0,TICK317604,85.21,,C,Other,Lawyer,Migration,3,1,Miss. Margaret Lewis
1946,0,2,female,60.8,0,1,TICK457550,41.43,,Q,Irish,Clerk,Leisure,1,0,Lady. Sarah Walker
1947,1,3,male,30.3,1,2,TICK98360,15.1,C81,S,French,Servant,Migration,9,0,Dr. James Wilson
1948,0,3,female,12.4,0,0,TICK357082,6.73,C68,C,Other,Laborer,Migration,2,1,Mrs. Sarah Lewis
1949,1,3,female,55.4,1,0,TICK403722,15.42,,S,French,Farmer,Business,6,1,Lady. Margaret Walker
1950,1,3,male,58.5,4,1,TICK686815,11.62,,S,American,Servant,Business,4,0,Master. William Smith
1951,0,2,male,32.6,2,0,TICK189613,47.8,C77,S,American,Clerk,Migration,1,0,Master. George Smith
1952,1,2,female,9.9,0,0,TICK447390,15.66,,S,British,Nurse,Migration,2,1,Lady. Alice Davis
1953,1,3,male,23.2,1,0,TICK159070,14.64,,S,British,Farmer,Migration,0,0,Mr. William Davis
1954,0,1,male,26.7,1,0,TICK299806,209.53,,Q,Other,Merchant,Business,0,1,Rev. Thomas Walker
1955,1,1,female,30.8,3,0,TICK327203,479.7,,S,American,Lawyer,Migration,1,0,Mrs. Margaret Johnson
1956,0,3,female,14.1,0,0,TICK406605,9.95,,S,American,Servant,Business,1,0,Mrs. Mary Taylor
1957,0,2,male,44.7,0,0,TICK709074,48.49,,C,British,Engineer,Leisure,1,0,Master. Thomas Walker
1958,0,3,male,-1.6,3,0,TICK862169,18.52,,C,British,Factory Worker,Migration,1,1,Rev. William Clark
1959,0,1,male,47.3,0,0,TICK505000,157.08,C14,S,British,Aristocrat,Business,2,1,Master. Thomas Smith
1960,1,3,male,50.8,0,0,TICK37518,17.05,,S,Other,Farmer,Migration,2,0,Master. James Taylor
1961,0,1,male,24.6,0,0,TICK274698,497.93,B29,S,Other,Merchant,Migration,0,1,Rev. James Davis
1962,0,2,female,29.0,2,1,TICK443223,20.11,,C,French,Teacher,Migration,1,0,Mrs. Mary Taylor
1963,0,2,female,53.0,0,0,TICK189238,27.47,,S,British,Clerk,Leisure,0,0,Miss. Sarah Walker
1964,0,3,male,40.0,0,0,TICK172487,12.8,,S,British,Laborer,Business,0,0,Mr. James Davis
1965,1,3,male,25.1,4,0,TICK418559,9.42,C53,S,British,Laborer,Migration,3,1,Mr. George Brown
1966,0,3,male,26.8,1,0,TICK716485,5.23,D54,S,Irish,Farmer,Leisure,0,1,Master. John Brown
1967,0,1,male,37.7,0,0,TICK543479,133.46,,Q,French,Lawyer,Migration,1,0,Mr. Thomas Brown
1968,1,3,male,,0,0,TICK875756,9.23,C11,S,British,Servant,Migration,1,1,Dr. John Taylor
1969,0,3,male,27.3,0,2,TICK112600,11.65,,S,Other,Servant,Migration,2,0,Dr. John Smith
1970,0,2,female,24.6,2,2,TICK488506,16.84,E62,Q,American,Clerk,Business,2,1,Miss. Elizabeth Brown
1971,0,1,female,30.7,1,0,TICK846392,440.43,A100,S,Irish,Merchant,Migration,9,1,Mrs. Elizabeth Lewis
1972,1,3,male,30.8,0,1,TICK87654,15.57,C8,S,British,Factory Worker,Leisure,5,0,Mr. Thomas Clark
1973,1,3,female,34.8,1,0,TICK364108,6.28,,C,French,Laborer,Leisure,0,0,Mrs. Margaret Smith
1974,0,3,female,29.1,1,2,TICK720391,14.75,,S,Irish,Servant,Migration,3,1,Lady. Mary Johnson
1975,1,2,male,48.3,0,3,TICK769260,36.15,,S,British,Teacher,Migration,2,1,Master. James Smith
1976,0,3,male,16.8,0,0,TICK107330,19.34,,S,American,Laborer,Migration,0,0,Dr. James Lewis
1977,1,3,female,36.5,1,0,TICK688728,5.05,,S,British,Factory Worker,Migration,4,1,Lady. Elizabeth Harris
1978,1,3,male,37.1,3,2,TICK905361,8.72,,Q,Irish,Farmer,Business,4,0,Dr. George Harris
1979,0,3,male,18.1,0,2,TICK425121,18.92,,S,Irish,Factory Worker,Leisure,1,0,Rev. Thomas Taylor
1980,0,2,male,36.4,0,0,TICK843583,47.29,,S,British,Clerk,Leisure,5,0,Master. James Wilson
1981,0,3,female,,5,0,TICK847112,15.81,,S,American,Laborer,Business,5,1,Lady. Elizabeth Davis
1982,0,2,male,-7.4,2,0,TICK13818,40.63,,S,French,Engineer,Migration,3,1,Mr. John Davis
1983,0,3,female,15.5,0,0,TICK169698,6.37,C32,S,French,Factory Worker,Migration,2,1,Lady. Alice Brown
1984,1,3,male,54.4,0,0,TICK335522,12.71,,S,American,Factory Worker,Migration,1,0,Master. Thomas Taylor
1985,0,3,male,21.3,1,0,TICK135993,8.47,,C,British,Servant,Migration,3,0,Master. James Clark
1986,1,3,female,12.4,0,2,TICK603597,7.72,E42,S,British,Laborer,Leisure,2,1,Mrs. Margaret Walker
1987,0,2,male,2.5,1,0,TICK532597,42.41,,S,British,Nurse,Migration,4,0,Mr. James Lewis
1988,0,3,male,14.2,1,0,TICK403642,7.03,,S,American,Laborer,Leisure,9,1,Master. James Davis
1989,0,1,female,28.4,0,0,TICK720636,250.27,,S,French,Merchant,Business,2,1,Lady. Alice Harris
1990,1,2,male,11.4,0,0,TICK477779,47.54,,C,American,Clerk,Leisure,3,0,Mr. James Davis
1991,0,3,male,40.2,1,0,TICK13151,7.79,E55,C,Other,Farmer,Migration,0,1,Mr. John Taylor
1992,0,3,male,17.8,0,1,TICK510754,19.67,,S,Other,Farmer,Migration,4,0,Mr. George Walker
1993,0,3,female,35.0,0,0,TICK686577,19.91,,S,French,Farmer,Migration,1,0,Lady. Margaret Walker
1994,1,1,male,51.8,3,0,TICK703750,291.14,,S,American,Aristocrat,Migration,1,0,Dr. Thomas Wilson
1995,1,1,male,50.6,0,1,TICK422216,109.97,,Q,Irish,Lawyer,Migration,0,1,Rev. John Clark
